"","x"
"X594",0.259608054273818
"X595",0.28709215792096
"X596",0.256276433830628
"X597",0.250797575285815
"X598",0.265473062402258
"X599",0.273978428407904
"X600",0.246515446110797
"X601",0.268815142567396
"X602",0.260380042843331
"X603",0.26294813061609
"X604",0.246253669346507
"X605",0.267932900520819
"X606",0.269153245137615
"X607",0.230705911335215
"X608",0.274379262618207
"X609",0.271211650625265
"X610",0.302584812561044
"X611",0.257582098568102
"X612",0.278921077781228
"X613",0.25550893996048
"X614",0.286526991417078
"X615",0.27417871615808
"X616",0.255262500887085
"X617",0.282504156762879
"X618",0.270358637431193
"X619",0.281511126427664
"X620",0.266206462597036
"X621",0.246870731050812
"X622",0.276963890715596
"X623",0.28119373242343
"X624",0.279814242544107
"X625",0.286323424775582
"X626",0.304699913045166
"X627",0.248686960439661
"X628",0.258670245796048
"X629",0.266027606479887
"X630",0.292726637395907
"X631",0.262424812247706
"X632",0.27327802036415
"X633",0.268326268732534
"X634",0.267326067130558
"X635",0.279153346045872
"X636",0.260417767609739
"X637",0.245938409184192
"X638",0.269428179147495
"X639",0.293481496908963
"X640",0.242876345199718
"X641",0.278052503003529
"X642",0.276813700662668
"X643",0.247089693257586
"X644",0.273851014132675
"X645",0.236032282023289
"X646",0.257610474256881
"X647",0.29221591959633
"X648",0.311396310469301
"X649",0.279657469597742
"X650",0.265776461290755
"X651",0.254241653036697
"X652",0.26237029511362
"X653",0.284562179867325
"X654",0.265882560366972
"X655",0.27288047961609
"X656",0.240800272280875
"X657",0.260119511508821
"X658",0.268710490478476
"X659",0.267373911280875
"X660",0.258502786491884
"X661",0.280311750685251
"X662",0.286282669230064
"X663",0.237545871520113
"X664",0.270830202365561
"X665",0.250443677565984
"X666",0.285706126684545
"X667",0.275369623719831
"X668",0.251064418175723
"X669",0.282471683327452
"X670",0.252879308341567
"X671",0.262113462001411
"X672",0.263086256331687
"X673",0.260718915633733
"X674",0.281097562038814
"X675",0.260287580064926
"X676",0.261682101155258
"X677",0.263412829417784
"X678",0.265799612491884
"X679",0.314985898299224
"X680",0.246370351064926
"X681",0.277778844687368
"X682",0.239297511810868
"X683",0.289913898401553
"X684",0.260472067669725
"X685",0.309011357748765
"X686",0.252969232469301
"X687",0.299023009852505
"X688",0.277987675312632
"X689",0.298861518820042
"X690",0.251353416570219
"X691",0.269513693919548
"X692",0.288787788145378
"X693",0.279429397283698
"X694",0.292469433299929
"X695",0.259699790282287
"X696",0.250612717479887
"X697",0.2870311228518
"X698",0.264603384499647
"X699",0.295689435983769
"X700",0.26221397260621
"X701",0.288762145038109
"X702",0.28286670294566
"X703",0.27877376064079
"X704",0.271846698270289
"X705",0.275332552233592
"X706",0.28975526998024
"X707",0.258134540409315
"X708",0.24570780733451
"X709",0.276137186839097
"X710",0.261667829398024
"X711",0.275440182979534
"X712",0.258993160818631
"X713",0.253072051309809
"X714",0.274981203062809
"X715",0.268312326089626
"X716",0.289736163532816
"X717",0.276976064604799
"X718",0.255834039683133
"X719",0.257863744728299
"X720",0.232250433601976
"X721",0.259395222204658
"X722",0.266628227057163
"X723",0.269494633980946
"X724",0.311709387041637
"X725",0.291349078728299
"X726",0.272558652797459
"X727",0.299965067553987
"X728",0.271382829086803
"X729",0.279850079524347
"X730",0.266774745979534
"X731",0.274731056013409
"X732",0.263366778818631
"X733",0.28804358202964
"X734",0.275719809923783
"X735",0.269043582417784
"X736",0.253648888678899
"X737",0.263638835611856
"X738",0.232821697882145
"X739",0.256587861742414
"X740",0.258192750491179
"X741",0.270617716179252
"X742",0.259486847675371
"X743",0.292963075483416
"X744",0.245392405689485
"X745",0.279467246182075
"X746",0.276627796558222
"X747",0.282987643691602
"X748",0.268851781106563
"X749",0.274525205038814
"X750",0.257145641379675
"X751",0.28013105196542
"X752",0.276487180588567
"X753",0.272859554143966
"X754",0.293088597909668
"X755",0.296387900931546
"X756",0.256496744184898
"X757",0.26542957737403
"X758",0.277234859529287
"X759",0.275347036808751
"X760",0.264971360095272
"X761",0.281182723093155
"X762",0.252286454045166
"X763",0.260598959232181
"X764",0.276449750755116
"X765",0.243829945720536
"X766",0.258068236978829
"X767",0.254175028153846
"X768",0.279390925515173
"X769",0.262979500931546
"X770",0.27013695636415
"X771",0.264351911877911
"X772",0.256711832268172
"X773",0.261368153716302
"X774",0.239291114430487
"X775",0.239893865136909
"X776",0.292994796908257
"X777",0.268671338973889
"X778",0.276614702260409
"X779",0.271492178246295
"X780",0.281474707187015
"X781",0.265018457366972
"X782",0.26372923165067
"X783",0.259542026917431
"X784",0.242557542618207
"X785",0.270143886956951
"X786",0.244115926179958
"X787",0.250081142999294
"X788",0.253120746358504
"X789",0.276354629052929
"X790",0.288376712156669
"X791",0.260724422015526
"X792",0.240662366582922
"X793",0.25459613767537
"X794",0.30176802215808
"X795",0.24319091941355
"X796",0.275072695386027
"X797",0.268981895667608
"X798",0.253546992990826
"X799",0.30515261238885
"X800",0.255885629389555
"X801",0.279790500787579
"X802",0.263153080166549
"X803",0.253083110001411
"X804",0.27702309093578
"X805",0.279146382148906
"X806",0.290200674122089
"X807",0.2791891230247
"X808",0.26270268753705
"X809",0.295487906242061
"X810",0.28350895405928
"X811",0.26939029958645
"X812",0.244842165672548
"X813",0.277188398514467
"X814",0.286708697223712
"X815",0.252814511489767
"X816",0.264495820767114
"X817",0.26308817466055
"X818",0.241511650300635
"X819",0.270901320175018
"X820",0.226152696013409
"X821",0.291080099916725
"X822",0.253275462366972
"X823",0.273142833191955
"X824",0.25977667937897
"X825",0.283161930873677
"X826",0.261450212224418
"X827",0.289840411824982
"X828",0.243307910786168
"X829",0.260759221457304
"X830",0.27531023210868
"X831",0.264545350286521
"X832",0.276779449937191
"X833",0.275185908837685
"X834",0.24837521250247
"X835",0.276031356611856
"X836",0.274180430994354
"X837",0.290851393798165
"X838",0.28505426604446
"X839",0.259121731278758
"X840",0.282736558795342
"X841",0.272399555191955
"X842",0.267464747598447
"X843",0.232902533795342
"X844",0.280045779768525
"X845",0.29022635539873
"X846",0.243255615544107
"X847",0.256644031944954
"X848",0.247739573637968
"X849",0.272689610311221
"X850",0.258673811847565
"X851",0.304282245759351
"X852",0.281005435548342
"X853",0.254189530884263
"X854",0.260451518154552
"X855",0.26087362308892
"X856",0.288186494311927
"X857",0.292618846661962
"X858",0.302292066352858
"X859",0.271718241233592
"X860",0.242874647517996
"X861",0.233483067597742
"X862",0.287242750824277
"X863",0.270138573962597
"X864",0.276548507467184
"X865",0.280746384410727
"X866",0.270930052151023
"X867",0.265300068877911
"X868",0.266948271010586
"X869",0.291078236644319
"X870",0.280744764136909
"X871",0.239080747091743
"X872",0.267417624298518
"X873",0.275802012564573
"X874",0.228739680649259
"X875",0.263649207506704
"X876",0.280337266187721
"X877",0.28893925099506
"X878",0.279372057967537
"X879",0.248130691134086
"X880",0.268765235376147
"X881",0.255998539608327
"X882",0.253561539647848
"X883",0.25986103613832
"X884",0.277064696928723
"X885",0.271188862101623
"X886",0.245602453657728
"X887",0.279328913159492
"X888",0.231179551933663
"X889",0.279435490268172
"X890",0.290889765791814
"X891",0.270516239688073
"X892",0.262148024028229
"X893",0.277950295381793
"X894",0.289820663010586
"X895",0.283473637264644
"X896",0.279054152141143
"X897",0.283442081863091
"X898",0.258552740480593
"X899",0.269915760560339
"X900",0.255268186221595
"X901",0.248957200453776
"X902",0.253167550560339
"X903",0.28293131384192
"X904",0.261136661800988
"X905",0.269197330362032
"X906",0.233018570841214
"X907",0.278006767968948
"X908",0.248099119604799
"X909",0.289566754798871
"X910",0.2830717460741
"X911",0.254154265379675
"X912",0.236387360967537
"X913",0.2629439479259
"X914",0.271006536978123
"X915",0.297604747125618
"X916",0.247660411371207
"X917",0.263280561058574
"X918",0.271918971925194
"X919",0.246442267823571
"X920",0.279923452262526
"X921",0.307377415168666
"X922",0.251822328868737
"X923",0.238567138769231
"X924",0.241321990360621
"X925",0.265480226161609
"X926",0.26047187762103
"X927",0.281855296707833
"X928",0.274565774139732
"X929",0.275906687026111
"X930",0.2560573979506
"X931",0.248296317177135
"X932",0.264666019045166
"X933",0.265280263738885
"X934",0.29766881310868
"X935",0.296804391774171
"X936",0.269409671007763
"X937",0.282604800575159
"X938",0.245770773282287
"X939",0.262079927381793
"X940",0.236065077558222
"X941",0.248224329438956
"X942",0.251997791485533
"X943",0.256533077052929
"X944",0.278528504766408
"X945",0.260189758829922
"X946",0.232043650791814
"X947",0.284085333819337
"X948",0.283615754161609
"X949",0.295647545853917
"X950",0.260332806750176
"X951",0.261390425592096
"X952",0.2792917450494
"X953",0.251874340694425
"X954",0.270984333716302
"X955",0.259389719863091
"X956",0.263622440884968
"X957",0.282823392130558
"X958",0.271645378870148
"X959",0.288087054270289
"X960",0.284451714357092
"X961",0.272730299277346
"X962",0.269367356553282
"X963",0.256458514563162
"X964",0.288444822353564
"X965",0.288710755682428
"X966",0.297003767386027
"X967",0.262457675280169
"X968",0.242383130605505
"X969",0.282167527410727
"X970",0.280917686102329
"X971",0.275987475013409
"X972",0.252742274062809
"X973",0.289075226721948
"X974",0.298081840657022
"X975",0.251072195198306
"X976",0.24516844938885
"X977",0.246502380762879
"X978",0.238212834247001
"X979",0.268718770613973
"X980",0.255494346989414
"X981",0.292056933748059
"X982",0.274453606491884
"X983",0.267212876208892
"X984",0.289884015273112
"X985",0.270125123282992
"X986",0.275811266575865
"X987",0.270310403041637
"X988",0.270798408770642
"X989",0.235858893268878
"X990",0.25776787288144
"X991",0.26804146137897
"X992",0.305975998874382
"X993",0.269523731048694
"X994",0.258104292823571
"X995",0.261544014379675
"X996",0.254204173902611
"X997",0.275194394258998
"X998",0.255708332504587
"X999",0.257691371209598
"X1000",0.266016675762174
